FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,PUESTO,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,ESTADO,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2
09/08/1989,MASCULINO,CASADO,BACHILLERATO,CHOFER,PROPIA,0,14000,COLIMA,28000,1,0,28,0,SINODATOS,2437.66,1367.8,SI,PERDIDOS,V0F0
12/12/1985,MASCULINO,SOLTERO,CARRERATECNICA,ESTILISTA,PADRES,0,8000,COLIMA,28000,20,0,11,0,NO,1536.1,0,SI,PERDIDOS,V0F0
22/09/1957,FEMENINO,SOLTERO,SECUNDARIA,VENDEDOR,PROPIA,0,5000,COLIMA,28984,20,0,34,0,SINODATOS,800.28,3.64,SI,POTENCIALES,V3F2
17/02/1989,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,11500,COLIMA,28080,8,0,2,0,NO,1049.09,0,NO,ATENCION MEDIA,V1F2
24/09/1973,FEMENINO,SOLTERO,BACHILLERATO,DUENOPEQUENEG,PROPIA,1,20000,COLIMA,28869,23,0,20,0,SINODATOS,3037.27,1103.02,NO,POTENCIALES,V1F1
14/04/1982,FEMENINO,DIVORCIADO,BACHILLERATO,SECRETARIA,PROPIA,1,11000,COLIMA,28979,3,6,6,6,SINODATOS,1091.29,0,NO,PERDIDOS,V0F0
14/12/1987,MASCULINO,SOLTERO,BACHILLERATO,MANTENIMIENTO,PROPIA,0,18000,COLIMA,28000,30,0,4,0,NO,749.35,192,NO,POTENCIALES,V3F2
14/12/1987,MASCULINO,SOLTERO,BACHILLERATO,INTENDENTE,PADRES,0,6000,COLIMA,28000,32,0,5,0,NO,1304.31,212,NO,POTENCIALES,V3F2
26/11/1970,FEMENINO,UNIONLIBRE,SECUNDARIA,COCINERO,PROPIA,0,4000,COLIMA,28048,1,3,1,6,SINODATOS,880,7.84,SI,POTENCIALES,V3F2
11/08/1988,MASCULINO,CASADO,PRIMARIA,EMPLEADO EN GENERAL,PAGANDOLA,0,6000,COLIMA,28984,0,2,3,0,SINODATOS,711.79,0,SI,POTENCIALES,V3F2
24/09/1970,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,6000,COLIMA,28629,10,0,5,0,SINODATOS,800.28,313.64,NO,POTENCIALES,V3F2
23/06/1993,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,RENTADA,0,4000,COLIMA,28979,10,0,3,0,NO,500,0,SI,POTENCIALES,V2F2
22/01/1996,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,3800,COLIMA,28400,2,0,2,0,NO,909.41,0,SI,PERDIDOS,V1F1
28/01/1979,FEMENINO,CASADO,BACHILLERATO,ENCAREA,FAMILIARES,3,6000,JALISCO,49840,0,4,3,0,SINODATOS,1591.47,0,SI,POTENCIALES,V2F2
16/06/1990,FEMENINO,SOLTERO,LICENCIATURA,CONTADOR,PAGANDOLA,0,14000,COLIMA,28048,2,0,1,0,NO,2635.63,0,SI,POTENCIALES,V2F2
26/11/1990,FEMENINO,SOLTERO,SECUNDARIA,EMPDOMESTICA,PROPIA,1,3600,COLIMA,28170,0,9,1,3,SINODATOS,936,231.34,SI,ATENCION MEDIA,V1F1
26/11/1990,FEMENINO,SOLTERO,BACHILLERATO,EMPDOMESTICA,PROPIA,0,6500,COLIMA,28170,3,4,4,0,NO,1124.03,447.72,SI,ATENCION MEDIA,V1F1
15/07/1991,FEMENINO,SOLTERO,LICENCIATURA,VENDEDOR,PADRES,0,4800,COLIMA,28045,1,4,1,4,SINODATOS,909.41,0,SI,ATENCION ALTA,V2F2
23/11/1987,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,4800,COLIMA,28048,0,2,3,0,NO,1018.54,-25,SI,PERDIDOS,V1F1
15/07/1997,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,4000,COLIMA,28970,18,0,2,0,NO,909.41,0,SI,POTENCIALES,V2F2
26/10/1966,MASCULINO,CASADO,SECUNDARIA,ENCARGADODEPATIO,PAGANDOLA,0,12800,COLIMA,28983,10,0,25,0,SINODATOS,791.29,383.9,SI,PERDIDOS,V1F1
13/04/1987,FEMENINO,SOLTERO,SECUNDARIA,ESTILISTA,PADRES,0,4000,COLIMA,28979,3,0,2,0,NO,1018.54,340.86,SI,CAMPEONES,V5F5
13/04/1987,FEMENINO,SOLTERO,BACHILLERATO,VENDEDOR,RENTADA,0,5625,COLIMA,28000,0,2,1,7,NO,1147.5,388.96,SI,CAMPEONES,V5F5
17/08/1972,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,FAMILIARES,0,3000,COLIMA,28500,40,0,1,0,SINODATOS,780,0,SI,PERDIDOS,V0F0
17/08/1972,FEMENINO,SOLTERO,SECUNDARIA,PROPIETARIO1,PADRES,0,8000,COLIMA,28000,47,0,17,0,SINODATOS,1834.72,0,SI,PERDIDOS,V0F0
17/08/1972,FEMENINO,SOLTERO,SECUNDARIA,PROPIETARIO1,PADRES,0,18000,COLIMA,28500,45,1,6,1,SINDATO,2650.41,0,SI,PERDIDOS,V0F0
11/03/1967,MASCULINO,CASADO,SECUNDARIA,VIGILANTE,PROPIA,3,6400,COLIMA,28048,18,0,3,0,SINODATOS,1091.29,392,NO,ATENCION MEDIA,V1F1
02/02/1995,FEMENINO,SOLTERO,LICENCIATURA,AUXADMVO,FAMILIARES,0,8000,COLIMA,28964,11,0,1,0,NO,2000,11.52,NO,POTENCIALES,V3F2
30/04/1951,FEMENINO,SOLTERO,PRIMARIA,PENSIONADO,PROPIA,0,2250,COLIMA,28000,20,0,7,0,SINODATOS,1275,0,SI,POTENCIALES,V3F2
18/07/1993,FEMENINO,SOLTERO,LICENCIATURA,MAESTROJNGOB,PADRES,0,18000,COLIMA,28989,24,0,1,0,NO,2046.18,0,NO,POTENCIALES,V3F2
20/06/1978,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,FAMILIARES,0,5400,COLIMA,28070,3,0,2,0,SINODATOS,1018.54,150,NO,POTENCIALES,V3F2
26/08/1993,FEMENINO,SOLTERO,LICENCIATURA,COSTURERO,PADRES,0,5000,COLIMA,28070,20,0,3,0,NO,909.41,0,NO,PERDIDOS,V1F2
03/01/1997,FEMENINO,SOLTERO,CARRERATECNICA,LABORATORISTA,PADRES,0,5200,COLIMA,28000,20,0,1,0,NO,1300,0,NO,CAMPEONES,V5F5
14/02/1996,MASCULINO,SOLTERO,BACHILLERATO,AYUDANTEHERRERO,PADRES,0,4800,COLIMA,28000,9,0,0,2,SINODATOS,909.41,0,NO,POTENCIALES,V4F2
14/02/1996,MASCULINO,SOLTERO,BACHILLERATO,CHOFER,PADRES,0,6000,COLIMA,28000,10,9,0,1,NO,1500,0,NO,POTENCIALES,V4F2
03/10/1973,FEMENINO,SOLTERO,LICENCIATURA,ADMIVOGRAL,PADRES,0,10000,COLIMA,28040,30,0,5,0,SINODATOS,1705.15,590.64,NO,POTENCIALES,V2F2
01/04/1986,MASCULINO,SOLTERO,SECUNDARIA,CHOFER,PADRES,0,6000,COLIMA,28450,0,1,1,0,SINODATOS,1591.47,-12.12,SI,LEALTAD,V5F2
15/05/1968,MASCULINO,CASADO,BACHILLERATO,GUARDSEG,PROPIA,0,6000,COLIMA,28984,10,0,16,0,NO,1800,300,SI,PERDIDOS,V0F0
10/12/1960,MASCULINO,SOLTERO,LICENCIATURA,ALMACENISTA,PROPIA,0,7000,COLIMA,28025,28,0,14,0,NO,1124.03,897.2,SI,POTENCIALES,V3F2
10/03/1970,FEMENINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,4000,COLIMA,28000,27,0,10,0,SINODATOS,1120,30.8,SI,PERDIDOS,V0F0
07/05/1979,MASCULINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,1,9000,COLIMA,28000,1,8,11,0,SINODATOS,1091.29,297,SI,POTENCIALES,V1F1
08/10/1978,FEMENINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,RENTADA,0,3000,COLIMA,28000,3,0,0,1,SINODATOS,500,0,SI,LEALTAD,V3F3
22/06/1985,MASCULINO,CASADO,LICENCIATURA,ADMIVOGRAL,PADRES,0,12000,COLIMA,28078,33,0,14,0,SINODATOS,1756.3,382,SI,PERDIDOS,V0F0
22/06/1985,MASCULINO,CASADO,LICENCIATURA,ADMIVOGRAL,PADRES,0,13000,COLIMA,28078,34,0,15,0,NO,2311.5,197.12,SI,PERDIDOS,V0F0
12/07/1961,MASCULINO,CASADO,BACHILLERATO,JEFESEGURIDAD,PROPIA,0,29000,COLIMA,28048,25,0,15,0,SINODATOS,1965.77,1387.78,SI,POTENCIALES,V2F1
25/01/1975,MASCULINO,UNIONLIBRE,BACHILLERATO,CHOFER,PROPIA,0,8126,COLIMA,28000,16,0,24,0,SINDATO,2437.66,93.1,SI,PERDIDOS,V0F0
01/03/1974,FEMENINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,FAMILIARES,2,4000,COLIMA,28984,7,0,7,0,SINODATOS,1124.03,0,SI,PERDIDOS,V1F1
01/08/1957,FEMENINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28000,40,0,10,0,SINODATOS,1091.29,0,SI,POTENCIALES,V2F1
01/08/1957,FEMENINO,CASADO,LICENCIATURA,PROPIETARIO1,PROPIA,0,10000,COLIMA,28000,40,0,10,0,SINODATOS,1756.3,36,SI,POTENCIALES,V2F1
23/09/1959,FEMENINO,CASADO,PRIMARIA,VENDENDOMICLIO,PROPIA,0,7000,COLIMA,28000,16,0,3,0,SINODATOS,1705.15,0,SI,PERDIDOS,V1F1
23/09/1959,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,7000,COLIMA,28048,16,0,3,0,SINODATOS,1049.09,0,SI,PERDIDOS,V1F1
14/03/1965,MASCULINO,CASADO,SECUNDARIA,MECANICO,PROPIA,0,12000,COLIMA,28000,4,0,7,0,NO,1834.72,13.86,SI,PERDIDOS,V0F0
14/03/1965,MASCULINO,CASADO,SECUNDARIA,MECANICO,PROPIA,0,13000,COLIMA,28040,5,0,8,0,SINODATOS,2338.2,20,SI,PERDIDOS,V0F0
04/08/1963,FEMENINO,SOLTERO,SECUNDARIA,COMERCIANTE,FAMILIARES,0,20000,COLIMA,28000,8,0,8,0,NO,1091.29,48.58,SI,PERDIDOS,V0F0
04/08/1963,FEMENINO,SOLTERO,SECUNDARIA,COMERCIANTE,FAMILIARES,0,20000,COLIMA,28000,8,7,8,0,NO,1124.03,3.92,SI,PERDIDOS,V0F0
21/06/1989,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,4000,COLIMA,28979,2,0,1,0,SINODATOS,974.16,5.28,SI,POTENCIALES,V3F2
04/10/1987,FEMENINO,CASADO,LICENCIATURA,CONTADOR,PROPIA,0,18000,COLIMA,28984,5,0,7,0,SINODATOS,3372.11,436.7,SI,POTENCIALES,V2F2
07/05/1985,MASCULINO,CASADO,LICENCIATURA,INTENDENTE,FAMILIARES,0,9500,COLIMA,28504,8,0,8,0,NO,1124.03,324.94,SI,PERDIDOS,V1F1
13/03/1969,FEMENINO,SOLTERO,PRIMARIA,TAQUERO,PROPIA,0,10000,COLIMA,28000,0,6,2,0,SINODATOS,1018.54,94.08,SI,POTENCIALES,V1F2
12/07/1968,FEMENINO,CASADO,PRIMARIA,EMPDOMESTICA,PROPIA,0,4000,COLIMA,28040,10,0,1,0,SINODATOS,1091.29,260.06,SI,POTENCIALES,V2F2
14/08/1986,MASCULINO,DIVORCIADO,PRIMARIA,CHOFER,RENTADA,2,8000,COLIMA,28000,0,6,8,0,SINODATOS,1113.79,7.52,SI,POTENCIALES,V2F2
06/02/1973,FEMENINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,3500,COLIMA,28000,15,0,1,0,SINODATOS,1050,0,SI,POTENCIALES,V1F1
06/02/1973,FEMENINO,CASADO,SECUNDARIA,VENDEDOR,PROPIA,0,6000,COLIMA,28048,15,0,1,0,SINODATOS,1684.8,0,SI,POTENCIALES,V1F1
08/12/1952,FEMENINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,8000,COLIMA,28000,30,0,16,0,NO,1569.77,110.92,SI,PERDIDOS,V0F0
20/05/1986,FEMENINO,CASADO,PRIMARIA,ARTESANO,RENTADA,0,8000,COLIMA,28000,2,0,14,0,SINODATOS,500,0,SI,POTENCIALES,V2F2
23/01/1984,MASCULINO,CASADO,BACHILLERATO,ALBANIL,PROPIA,0,9700,COLIMA,28979,20,0,10,0,NO,1965.77,443.48,SI,POTENCIALES,V1F1
03/04/1968,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,2,4000,JALISCO,49000,0,4,5,0,SINODATOS,1091.29,0,SI,POTENCIALES,V3F1
15/01/1987,MASCULINO,CASADO,BACHILLERATO,TECNICOOPERATIVO,PROPIA,0,12000,COLIMA,28000,1,8,10,0,SINDATO,1772.96,344,SI,POTENCIALES,V1F1
05/11/1977,FEMENINO,CASADO,SECUNDARIA,AYUDANTECOCINA,PROPIA,0,6400,COLIMA,28000,18,0,4,0,SINODATOS,1178.06,0,SI,POTENCIALES,V2F2
01/12/1978,MASCULINO,CASADO,SECUNDARIA,COMERCIANTE,PROPIA,0,8000,COLIMA,28000,9,0,5,0,SINODATOS,500,218.84,SI,POTENCIALES,V2F2
20/11/1965,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,1,4800,COLIMA,28979,30,0,20,0,SINODATOS,1091.29,258.54,SI,PERDIDOS,V2F1
19/05/1975,FEMENINO,CASADO,BACHILLERATO,COMERCIANTE,PADRES,0,7000,COLIMA,28979,21,0,13,0,SINODATOS,1091.29,176.28,SI,POTENCIALES,V2F2
27/09/1969,FEMENINO,CASADO,SECUNDARIA,COMDIFDOMICILIO,PROPIA,0,12000,COLIMA,28950,18,0,7,0,SINDATO,1835.6,0,SI,POTENCIALES,V1F1
13/06/1978,MASCULINO,CASADO,BACHILLERATO,RECOLETORBASURA,RENTADA,3,9600,COLIMA,28078,3,9,15,0,SINODATOS,791.29,0,SI,POTENCIALES,V3F1
18/09/1961,MASCULINO,CASADO,BACHILLERATO,CHOFER,PROPIA,0,8248,COLIMA,28010,35,0,29,0,SINODATOS,2437.66,0,SI,PERDIDOS,V0F0
30/08/1996,FEMENINO,SOLTERO,BACHILLERATO,AUXADMVO,PROPIA,0,7400,COLIMA,28000,0,10,5,0,NO,1420.96,245.48,NO,POTENCIALES,V3F2
10/03/1976,FEMENINO,SOLTERO,BACHILLERATO,ANALISTACRED,PRESTADA,1,7000,COLIMA,28450,3,6,8,0,SINODATOS,1091.29,1200.3,NO,PERDIDOS,V1F1
10/03/1976,FEMENINO,SOLTERO,BACHILLERATO,EJECUTIVOGRAL,RENTADA,0,14000,COLIMA,28450,3,9,10,0,SINODATOS,1365.77,779,NO,PERDIDOS,V1F1
22/11/1981,FEMENINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,6000,COLIMA,28079,12,0,3,0,SINODATOS,945.79,7.92,NO,POTENCIALES,V3F2
02/11/1987,FEMENINO,CASADO,MAESTRIA,PROFESOR,PROPIA,0,8000,COLIMA,28868,2,3,8,0,SINODATOS,1756.3,160,SI,ATENCION ALTA,V2F2
17/10/1965,FEMENINO,CASADO,BACHILLERATO,EMPDOMESTICA,PROPIA,0,4000,COLIMA,28000,31,0,12,0,NO,1049.09,169.1,NO,POTENCIALES,V2F2
31/03/1976,MASCULINO,CASADO,MAESTRIA,TECSISTEMAS,PAGANDOLA,0,12500,COLIMA,28979,14,0,18,0,SINODATOS,1165.15,74.56,NO,POTENCIALES,V2F2
21/02/1953,MASCULINO,CASADO,SINESTUDIOS,VIGILANTE,PROPIA,0,4600,COLIMA,28040,30,0,11,0,SINODATOS,1124.03,1130.12,SI,POTENCIALES,V1F1
06/02/1989,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,4800,COLIMA,28000,15,0,0,1,NO,1124.03,0,NO,POTENCIALES,V1F1
31/05/1987,MASCULINO,SOLTERO,BACHILLERATO,VENDEDOR,PROPIA,0,9000,COLIMA,28000,5,0,1,6,NO,945.79,-95,SI,POTENCIALES,V3F2
23/09/1986,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PAGANDOLA,0,6400,COLIMA,28000,2,0,5,0,SINODATOS,500,742.02,SI,POTENCIALES,V1F2
03/11/1998,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PADRES,0,4000,COLIMA,28040,10,0,3,0,NO,909.41,0,SI,POTENCIALES,V1F1
04/07/1965,FEMENINO,CASADO,BACHILLERATO,PROPIETARIOTDA,PROPIA,0,8000,COLIMA,28984,16,0,20,0,SINODATOS,2216.7,0,NO,POTENCIALES,V1F1
16/11/1991,MASCULINO,CASADO,CARRERATECNICA,ENFERMEROTECNICO,FAMILIARES,0,6400,COLIMA,28450,5,0,0,6,SINODATOS,1591.47,240.52,NO,POTENCIALES,V1F2
29/05/1957,FEMENINO,VIUDO,PRIMARIA,PROPIETARIO1,PROPIA,0,30000,COLIMA,28100,3,6,20,0,SINODATOS,1591.47,0,SI,PERDIDOS,V1F1
06/09/1997,MASCULINO,SOLTERO,PRIMARIA,PEONGRAL,PADRES,0,8000,COLIMA,27989,1,0,1,0,SINODATOS,909.41,0,NO,PERDIDOS,V3F1
07/09/1982,MASCULINO,CASADO,BACHILLERATO,MINERO,PAGANDOLA,0,12000,COLIMA,28984,5,0,11,0,NO,1255.15,535.12,NO,POTENCIALES,V2F1
16/04/1990,MASCULINO,UNIONLIBRE,LICENCIATURA,EMPLEADO EN GENERAL,PROPIA,1,6000,COLIMA,28450,2,6,4,0,NO,945.79,43.56,NO,POTENCIALES,V1F1
29/11/1989,FEMENINO,UNIONLIBRE,LICENCIATURA,MAESTROJNPART,RENTADA,0,4200,COLIMA,28040,3,0,0,1,SINODATOS,832,19.92,SI,POTENCIALES,V2F2
20/10/1998,FEMENINO,SOLTERO,BACHILLERATO,AUX DE SERVICIOS,PADRES,0,3000,COLIMA,28550,18,0,1,0,NO,750,0,NO,POTENCIALES,V3F2
01/12/1998,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,3000,COLIMA,28000,18,0,1,0,NO,750,0,NO,POTENCIALES,V1F1
05/06/1992,MASCULINO,SOLTERO,LICENCIATURA,PREFECTO,PADRES,0,5000,COLIMA,28000,18,0,0,5,NO,1250,372,NO,POTENCIALES,V2F2
17/11/1958,FEMENINO,SOLTERO,CARRERATECNICA,LIMPIACANA,FAMILIARES,0,8000,COLIMA,28510,20,0,2,0,SINODATOS,1018.54,26.04,SI,POTENCIALES,V1F1
06/03/1967,FEMENINO,CASADO,SECUNDARIA,INTENDENTE,FAMILIARES,0,4000,COLIMA,28970,10,0,1,0,SINODATOS,945.79,-21.14,NO,POTENCIALES,V2F2
06/03/1967,FEMENINO,CASADO,SECUNDARIA,AFANADORA,PRESTADA,0,4000,COLIMA,28000,0,4,0,7,SINODATOS,1018.54,122.76,NO,POTENCIALES,V2F2
18/10/1995,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PADRES,0,5400,COLIMA,28040,5,0,0,6,NO,909.41,0,NO,POTENCIALES,V2F1
20/01/1994,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PADRES,0,7000,COLIMA,28040,23,0,0,6,NO,909.41,155.52,NO,LEALTAD,V3F3
01/04/1984,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28000,3,0,4,0,SINODATOS,945.79,291,SI,LEALTAD,V3F3
22/06/1983,FEMENINO,SOLTERO,LICENCIATURA,ADMINISTRACION,PAGANDOLA,0,28000,COLIMA,28000,9,0,12,0,NO,2577.37,-556.4,NO,POTENCIALES,V3F2
20/07/1963,FEMENINO,CASADO,CARRERATECNICA,PROPIETARIOTDA,PROPIA,0,10000,COLIMA,28400,6,0,3,6,SINODATOS,2216.7,0,NO,POTENCIALES,V1F1
25/03/1995,MASCULINO,SOLTERO,CARRERATECNICA,ENFERMEROTECNICO,FAMILIARES,0,9000,COLIMA,28979,0,2,0,5,NO,1420.96,0,NO,LEALTAD,V3F4
27/03/1947,FEMENINO,UNIONLIBRE,PRIMARIA,PENSIONADO,PROPIA,0,2400,COLIMA,28077,0,3,11,0,SINODATOS,624,234,NO,PERDIDOS,V1F1
02/11/1952,FEMENINO,CASADO,CARRERATECNICA,COMERCIANTE,PAGANDOLA,0,3000,COLIMA,28984,17,0,5,0,SINODATOS,500,0,NO,LEALTAD,V2F5
09/10/1993,FEMENINO,SOLTERO,LICENCIATURA,CONTADOR,PADRES,0,4000,COLIMA,28000,2,0,3,0,NO,1000,0,NO,ATENCION ALTA,V2F2
22/02/1964,FEMENINO,VIUDO,PRIMARIA,EMPLEADO EN GENERAL,RENTADA,1,5000,COLIMA,28000,1,0,3,0,SINODATOS,738.54,0,SI,POTENCIALES,V3F2
26/07/1984,FEMENINO,SOLTERO,LICENCIATURA,ANALISTA,PROPIA,0,5625,COLIMA,28063,2,0,0,4,NO,1687.5,294,NO,PERDIDOS,V1F1
26/07/1984,FEMENINO,SOLTERO,LICENCIATURA,AUXADMVO,PROPIA,0,7000,COLIMA,28063,2,0,0,4,NO,1756.3,295.6,NO,PERDIDOS,V1F1
05/06/1979,FEMENINO,CASADO,LICENCIATURA,MAESTROSEC,PROPIA,4,18000,COLIMA,28983,5,0,8,0,SINODATOS,2529.08,390,NO,PERDIDOS,V2F1
18/11/1995,FEMENINO,SOLTERO,LICENCIATURA,TRABAJADORSOCIAL,PADRES,0,3000,COLIMA,28400,22,0,0,4,NO,750,0,NO,POTENCIALES,V2F2
11/11/1990,FEMENINO,UNIONLIBRE,LICENCIATURA,MAESTROJNGOB,RENTADA,2,13000,COLIMA,28450,1,0,3,0,SINODATOS,1929.08,374.1,NO,POTENCIALES,V2F2
13/09/1989,FEMENINO,CASADO,LICENCIATURA,AUXADMVO,PROPIA,0,8000,COLIMA,28000,5,0,0,3,NO,1522.13,0,NO,PERDIDOS,V1F1
14/06/1995,MASCULINO,SOLTERO,SECUNDARIA,AUX DE SERVICIOS,FAMILIARES,0,6000,COLIMA,28700,6,8,4,0,NO,936.69,0,NO,POTENCIALES,V1F1
17/05/1994,MASCULINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,RENTADA,0,6000,COLIMA,28000,1,5,1,6,NO,536.69,223.26,NO,POTENCIALES,V2F2
30/12/1998,FEMENINO,SOLTERO,LICENCIATURA,ESTUDIANTE,PADRES,0,0,COLIMA,28040,0,5,2,0,NO,500,0,NO,POTENCIALES,V1F2
23/03/1999,MASCULINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,FAMILIARES,0,12000,COLIMA,28000,12,5,0,5,NO,936.69,0,SI,POTENCIALES,V3F2
27/07/1989,MASCULINO,CASADO,PRIMARIA,EMPLEADO EN GENERAL,PROPIA,0,6800,COLIMA,28590,2,0,5,0,SINODATOS,974.16,0,SI,POTENCIALES,V2F1
13/04/1998,FEMENINO,SOLTERO,BACHILLERATO,AYUDATAQUERO,FAMILIARES,0,4800,COLIMA,28000,3,6,1,6,NO,936.69,0,NO,POTENCIALES,V1F2
01/04/1988,FEMENINO,SOLTERO,LICENCIATURA,MAESTROBACH,FAMILIARES,0,10000,COLIMA,28077,10,0,3,0,NO,2529.08,240,NO,POTENCIALES,V1F1
23/03/1986,MASCULINO,CASADO,SECUNDARIA,VENDEDOR,PAGANDOLA,0,11000,COLIMA,28000,14,0,5,0,SINODATOS,764.03,442.5,NO,POTENCIALES,V1F1
11/02/1999,FEMENINO,SOLTERO,CARRERATECNICA,AUXCONTAB,PADRES,0,4000,COLIMA,28550,11,0,3,0,NO,600,0,NO,POTENCIALES,V2F2
12/02/1984,FEMENINO,CASADO,SECUNDARIA,DEPENDIENTE,RENTADA,0,6300,COLIMA,28000,3,6,10,0,SINODATOS,779.16,147,NO,POTENCIALES,V2F2
01/08/1976,MASCULINO,CASADO,BACHILLERATO,REPARTIDOR,FAMILIARES,0,9000,COLIMA,28000,6,0,6,0,SINODATOS,1049.09,66.64,SI,LEALTAD,V3F3
10/01/1984,FEMENINO,CASADO,SECUNDARIA,VENDENDOMICLIO,RENTADA,0,3000,COLIMA,28040,3,0,3,0,SINODATOS,500,159.08,NO,POTENCIALES,V2F2
13/04/1956,MASCULINO,CASADO,SECUNDARIA,OBRERO,PROPIA,3,8000,COLIMA,28506,20,0,16,0,SINODATOS,1049.09,0,NO,PERDIDOS,V1F1
07/02/1967,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PADRES,0,5000,COLIMA,28000,17,4,14,0,SINODATOS,1124.03,-3.4,SI,PERDIDOS,V1F1
24/06/1970,FEMENINO,UNIONLIBRE,BACHILLERATO,PROPIETARIO1,PADRES,0,8000,COLIMA,28000,18,3,7,0,SINODATOS,1756.3,43.6,NO,POTENCIALES,V2F2
22/05/1987,FEMENINO,CASADO,CARRERATECNICA,AYUDATAQUERO,PROPIA,0,8000,COLIMA,28619,10,0,7,0,SINODATOS,1049.09,0,SI,POTENCIALES,V3F2
10/07/1970,FEMENINO,CASADO,BACHILLERATO,COSTURERO,RENTADA,0,7000,COLIMA,28400,7,5,18,0,SINODATOS,825.09,190,NO,LEALTAD,V3F3
26/03/1972,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,10000,COLIMA,28000,9,0,9,0,SINODATOS,1124.03,0,NO,PERDIDOS,V2F1
05/07/1977,FEMENINO,SOLTERO,LICENCIATURA,DIRECTOR,PAGANDOLA,0,18000,COLIMA,28000,3,0,22,0,SINODATOS,5400,942.24,SI,LEALTAD,V5F2
08/02/1999,FEMENINO,SOLTERO,BACHILLERATO,ASISTEDUCATIVO,FAMILIARES,0,4000,COLIMA,28000,19,0,0,1,NO,1000,0,NO,POTENCIALES,V2F2
09/12/1978,MASCULINO,CASADO,SECUNDARIA,ALBANIL,PROPIA,0,13000,COLIMA,28180,15,0,18,0,SINODATOS,1756.3,582,SI,POTENCIALES,V1F1
05/01/1995,MASCULINO,SOLTERO,LICENCIATURA,INGENIERO,FAMILIARES,0,6000,COLIMA,28047,3,2,0,4,SINODATOS,1500,0,NO,POTENCIALES,V2F2
12/08/1999,MASCULINO,SOLTERO,LICENCIATURA,ESTUDIANTE,PADRES,0,0,COLIMA,28000,18,0,1,0,NO,500,0,NO,ATENCION MEDIA,V1F1
25/11/1993,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PROPIA,0,18000,COLIMA,28973,24,0,0,4,NO,1463.58,391.42,NO,LEALTAD,V3F4
24/10/1991,MASCULINO,CASADO,BACHILLERATO,EJECUTIVO,RENTADA,0,15000,COLIMA,28984,0,7,1,1,SINODATOS,1079.21,6.24,SI,LEALTAD,V3F3
10/05/1996,FEMENINO,UNIONLIBRE,BACHILLERATO,OPERARIO DE PRODUCCION,RENTADA,0,4800,COLIMA,28984,3,0,2,0,SINODATOS,786.69,362.36,NO,ATENCION MEDIA,V1F1
25/04/1995,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PROPIA,0,10000,COLIMA,28979,5,0,1,0,NO,1463.58,0,NO,POTENCIALES,V2F2
